Date,Store,Sales
2025-03-10,Store_1,120
2025-03-10,Store_2,158
2025-03-10,Store_3,227
2025-03-10,Store_4,190
2025-03-10,Store_5,158
2025-03-11,Store_1,88
2025-03-11,Store_2,178
2025-03-11,Store_3,223
2025-03-11,Store_4,201
2025-03-11,Store_5,132
2025-03-12,Store_1,78
2025-03-12,Store_2,158
2025-03-12,Store_3,241
2025-03-12,Store_4,190
2025-03-12,Store_5,154
2025-03-13,Store_1,108
2025-03-13,Store_2,161
2025-03-13,Store_3,201
2025-03-13,Store_4,228
2025-03-13,Store_5,167
2025-03-14,Store_1,115
2025-03-14,Store_2,160
2025-03-14,Store_3,216
2025-03-14,Store_4,216
2025-03-14,Store_5,164
2025-03-15,Store_1,101
2025-03-15,Store_2,161
2025-03-15,Store_3,255
2025-03-15,Store_4,201
2025-03-15,Store_5,120
2025-03-16,Store_1,62
2025-03-16,Store_2,95
2025-03-16,Store_3,148
2025-03-16,Store_4,131
2025-03-16,Store_5,101
2025-03-17,Store_1,134
2025-03-17,Store_2,167
2025-03-17,Store_3,247
2025-03-17,Store_4,209
2025-03-17,Store_5,145
2025-03-18,Store_1,133
2025-03-18,Store_2,168
2025-03-18,Store_3,243
2025-03-18,Store_4,190
2025-03-18,Store_5,135
2025-03-19,Store_1,123
2025-03-19,Store_2,184
2025-03-19,Store_3,183
2025-03-19,Store_4,245
2025-03-19,Store_5,173
2025-03-20,Store_1,175
2025-03-20,Store_2,152
2025-03-20,Store_3,214
2025-03-20,Store_4,211
2025-03-20,Store_5,156
2025-03-21,Store_1,104
2025-03-21,Store_2,174
2025-03-21,Store_3,190
2025-03-21,Store_4,237
2025-03-21,Store_5,163
2025-03-22,Store_1,126
2025-03-22,Store_2,151
2025-03-22,Store_3,217
2025-03-22,Store_4,210
2025-03-22,Store_5,160
2025-03-23,Store_1,73
2025-03-23,Store_2,107
2025-03-23,Store_3,154
2025-03-23,Store_4,126
2025-03-23,Store_5,111
2025-03-24,Store_1,137
2025-03-24,Store_2,179
2025-03-24,Store_3,248
2025-03-24,Store_4,203
2025-03-24,Store_5,151
2025-03-25,Store_1,149
2025-03-25,Store_2,156
2025-03-25,Store_3,225
2025-03-25,Store_4,216
2025-03-25,Store_5,168
2025-03-26,Store_1,98
2025-03-26,Store_2,147
2025-03-26,Store_3,224
2025-03-26,Store_4,212
2025-03-26,Store_5,174
2025-03-27,Store_1,115
2025-03-27,Store_2,169
2025-03-27,Store_3,227
2025-03-27,Store_4,223
2025-03-27,Store_5,178
2025-03-28,Store_1,124
2025-03-28,Store_2,163
2025-03-28,Store_3,244
2025-03-28,Store_4,195
2025-03-28,Store_5,172
2025-03-29,Store_1,116
2025-03-29,Store_2,174
2025-03-29,Store_3,236
2025-03-29,Store_4,204
2025-03-29,Store_5,129
2025-03-30,Store_1,89
2025-03-30,Store_2,123
2025-03-30,Store_3,151
2025-03-30,Store_4,137
2025-03-30,Store_5,122
2025-03-31,Store_1,109
2025-03-31,Store_2,170
2025-03-31,Store_3,217
2025-03-31,Store_4,223
2025-03-31,Store_5,140
2025-04-01,Store_1,97
2025-04-01,Store_2,167
2025-04-01,Store_3,212
2025-04-01,Store_4,202
2025-04-01,Store_5,191
2025-04-02,Store_1,141
2025-04-02,Store_2,150
2025-04-02,Store_3,210
2025-04-02,Store_4,185
2025-04-02,Store_5,138
2025-04-03,Store_1,124
2025-04-03,Store_2,159
2025-04-03,Store_3,207
2025-04-03,Store_4,188
2025-04-03,Store_5,189
2025-04-04,Store_1,125
2025-04-04,Store_2,130
2025-04-04,Store_3,247
2025-04-04,Store_4,173
2025-04-04,Store_5,168
2025-04-05,Store_1,113
2025-04-05,Store_2,142
2025-04-05,Store_3,229
2025-04-05,Store_4,262
2025-04-05,Store_5,166
2025-04-06,Store_1,82
2025-04-06,Store_2,114
2025-04-06,Store_3,168
2025-04-06,Store_4,156
2025-04-06,Store_5,84
2025-04-07,Store_1,117
2025-04-07,Store_2,162
2025-04-07,Store_3,233
2025-04-07,Store_4,212
2025-04-07,Store_5,165
2025-04-08,Store_1,149
2025-04-08,Store_2,167
2025-04-08,Store_3,206
2025-04-08,Store_4,201
2025-04-08,Store_5,130
2025-04-09,Store_1,120
2025-04-09,Store_2,170
2025-04-09,Store_3,214
2025-04-09,Store_4,231
2025-04-09,Store_5,133
2025-04-10,Store_1,126
2025-04-10,Store_2,172
2025-04-10,Store_3,267
2025-04-10,Store_4,238
2025-04-10,Store_5,145
2025-04-11,Store_1,114
2025-04-11,Store_2,199
2025-04-11,Store_3,201
2025-04-11,Store_4,209
2025-04-11,Store_5,171
2025-04-12,Store_1,126
2025-04-12,Store_2,157
2025-04-12,Store_3,234
2025-04-12,Store_4,202
2025-04-12,Store_5,147
2025-04-13,Store_1,90
2025-04-13,Store_2,102
2025-04-13,Store_3,147
2025-04-13,Store_4,150
2025-04-13,Store_5,108
2025-04-14,Store_1,109
2025-04-14,Store_2,191
2025-04-14,Store_3,243
2025-04-14,Store_4,222
2025-04-14,Store_5,152
2025-04-15,Store_1,120
2025-04-15,Store_2,166
2025-04-15,Store_3,252
2025-04-15,Store_4,209
2025-04-15,Store_5,157
2025-04-16,Store_1,140
2025-04-16,Store_2,203
2025-04-16,Store_3,212
2025-04-16,Store_4,233
2025-04-16,Store_5,170
2025-04-17,Store_1,103
2025-04-17,Store_2,167
2025-04-17,Store_3,272
2025-04-17,Store_4,252
2025-04-17,Store_5,161
2025-04-18,Store_1,128
2025-04-18,Store_2,158
2025-04-18,Store_3,245
2025-04-18,Store_4,210
2025-04-18,Store_5,162
2025-04-19,Store_1,129
2025-04-19,Store_2,185
2025-04-19,Store_3,246
2025-04-19,Store_4,215
2025-04-19,Store_5,148
2025-04-20,Store_1,92
2025-04-20,Store_2,123
2025-04-20,Store_3,164
2025-04-20,Store_4,146
2025-04-20,Store_5,99
2025-04-21,Store_1,162
2025-04-21,Store_2,164
2025-04-21,Store_3,249
2025-04-21,Store_4,244
2025-04-21,Store_5,158
2025-04-22,Store_1,108
2025-04-22,Store_2,160
2025-04-22,Store_3,212
2025-04-22,Store_4,269
2025-04-22,Store_5,147
2025-04-23,Store_1,138
2025-04-23,Store_2,207
2025-04-23,Store_3,228
2025-04-23,Store_4,273
2025-04-23,Store_5,143
2025-04-24,Store_1,161
2025-04-24,Store_2,201
2025-04-24,Store_3,251
2025-04-24,Store_4,241
2025-04-24,Store_5,128
2025-04-25,Store_1,136
2025-04-25,Store_2,208
2025-04-25,Store_3,274
2025-04-25,Store_4,233
2025-04-25,Store_5,132
2025-04-26,Store_1,131
2025-04-26,Store_2,202
2025-04-26,Store_3,232
2025-04-26,Store_4,221
2025-04-26,Store_5,193
2025-04-27,Store_1,111
2025-04-27,Store_2,129
2025-04-27,Store_3,167
2025-04-27,Store_4,165
2025-04-27,Store_5,120
2025-04-28,Store_1,168
2025-04-28,Store_2,197
2025-04-28,Store_3,262
2025-04-28,Store_4,261
2025-04-28,Store_5,177
2025-04-29,Store_1,139
2025-04-29,Store_2,192
2025-04-29,Store_3,258
2025-04-29,Store_4,244
2025-04-29,Store_5,177
2025-04-30,Store_1,118
2025-04-30,Store_2,177
2025-04-30,Store_3,257
2025-04-30,Store_4,279
2025-04-30,Store_5,168
2025-05-01,Store_1,134
2025-05-01,Store_2,160
2025-05-01,Store_3,262
2025-05-01,Store_4,231
2025-05-01,Store_5,149
2025-05-02,Store_1,182
2025-05-02,Store_2,180
2025-05-02,Store_3,245
2025-05-02,Store_4,247
2025-05-02,Store_5,160
2025-05-03,Store_1,133
2025-05-03,Store_2,183
2025-05-03,Store_3,306
2025-05-03,Store_4,262
2025-05-03,Store_5,188
2025-05-04,Store_1,88
2025-05-04,Store_2,139
2025-05-04,Store_3,190
2025-05-04,Store_4,187
2025-05-04,Store_5,126
2025-05-05,Store_1,164
2025-05-05,Store_2,186
2025-05-05,Store_3,294
2025-05-05,Store_4,251
2025-05-05,Store_5,188
2025-05-06,Store_1,164
2025-05-06,Store_2,184
2025-05-06,Store_3,265
2025-05-06,Store_4,260
2025-05-06,Store_5,184
2025-05-07,Store_1,143
2025-05-07,Store_2,194
2025-05-07,Store_3,241
2025-05-07,Store_4,238
2025-05-07,Store_5,174
2025-05-08,Store_1,157
2025-05-08,Store_2,216
2025-05-08,Store_3,326
2025-05-08,Store_4,252
2025-05-08,Store_5,194
2025-05-09,Store_1,134
2025-05-09,Store_2,207
2025-05-09,Store_3,276
2025-05-09,Store_4,248
2025-05-09,Store_5,203
2025-05-10,Store_1,152
2025-05-10,Store_2,189
2025-05-10,Store_3,307
2025-05-10,Store_4,262
2025-05-10,Store_5,231
2025-05-11,Store_1,88
2025-05-11,Store_2,144
2025-05-11,Store_3,184
2025-05-11,Store_4,189
2025-05-11,Store_5,137
2025-05-12,Store_1,134
2025-05-12,Store_2,186
2025-05-12,Store_3,299
2025-05-12,Store_4,287
2025-05-12,Store_5,221
2025-05-13,Store_1,179
2025-05-13,Store_2,224
2025-05-13,Store_3,297
2025-05-13,Store_4,274
2025-05-13,Store_5,196
2025-05-14,Store_1,169
2025-05-14,Store_2,250
2025-05-14,Store_3,285
2025-05-14,Store_4,269
2025-05-14,Store_5,217
2025-05-15,Store_1,147
2025-05-15,Store_2,220
2025-05-15,Store_3,296
2025-05-15,Store_4,275
2025-05-15,Store_5,213
2025-05-16,Store_1,157
2025-05-16,Store_2,234
2025-05-16,Store_3,306
2025-05-16,Store_4,289
2025-05-16,Store_5,195
2025-05-17,Store_1,151
2025-05-17,Store_2,233
2025-05-17,Store_3,333
2025-05-17,Store_4,319
2025-05-17,Store_5,213
2025-05-18,Store_1,116
2025-05-18,Store_2,150
2025-05-18,Store_3,199
2025-05-18,Store_4,188
2025-05-18,Store_5,148
2025-05-19,Store_1,162
2025-05-19,Store_2,196
2025-05-19,Store_3,343
2025-05-19,Store_4,302
2025-05-19,Store_5,214
2025-05-20,Store_1,196
2025-05-20,Store_2,233
2025-05-20,Store_3,370
2025-05-20,Store_4,311
2025-05-20,Store_5,234
2025-05-21,Store_1,168
2025-05-21,Store_2,217
2025-05-21,Store_3,349
2025-05-21,Store_4,320
2025-05-21,Store_5,209
2025-05-22,Store_1,193
2025-05-22,Store_2,255
2025-05-22,Store_3,368
2025-05-22,Store_4,313
2025-05-22,Store_5,252
2025-05-23,Store_1,185
2025-05-23,Store_2,230
2025-05-23,Store_3,358
2025-05-23,Store_4,338
2025-05-23,Store_5,209
2025-05-24,Store_1,179
2025-05-24,Store_2,228
2025-05-24,Store_3,348
2025-05-24,Store_4,326
2025-05-24,Store_5,243
2025-05-25,Store_1,146
2025-05-25,Store_2,146
2025-05-25,Store_3,257
2025-05-25,Store_4,218
2025-05-25,Store_5,156
2025-05-26,Store_1,174
2025-05-26,Store_2,243
2025-05-26,Store_3,344
2025-05-26,Store_4,352
2025-05-26,Store_5,237
2025-05-27,Store_1,195
2025-05-27,Store_2,239
2025-05-27,Store_3,374
2025-05-27,Store_4,384
2025-05-27,Store_5,231
2025-05-28,Store_1,178
2025-05-28,Store_2,250
2025-05-28,Store_3,389
2025-05-28,Store_4,326
2025-05-28,Store_5,214
2025-05-29,Store_1,198
2025-05-29,Store_2,230
2025-05-29,Store_3,402
2025-05-29,Store_4,342
2025-05-29,Store_5,234
2025-05-30,Store_1,206
2025-05-30,Store_2,245
2025-05-30,Store_3,423
2025-05-30,Store_4,323
2025-05-30,Store_5,252
2025-05-31,Store_1,204
2025-05-31,Store_2,307
2025-05-31,Store_3,430
2025-05-31,Store_4,321
2025-05-31,Store_5,238
2025-06-01,Store_1,133
2025-06-01,Store_2,187
2025-06-01,Store_3,252
2025-06-01,Store_4,259
2025-06-01,Store_5,163
2025-06-02,Store_1,188
2025-06-02,Store_2,271
2025-06-02,Store_3,416
2025-06-02,Store_4,366
2025-06-02,Store_5,226
2025-06-03,Store_1,170
2025-06-03,Store_2,301
2025-06-03,Store_3,408
2025-06-03,Store_4,383
2025-06-03,Store_5,254
2025-06-04,Store_1,202
2025-06-04,Store_2,291
2025-06-04,Store_3,429
2025-06-04,Store_4,392
2025-06-04,Store_5,263
2025-06-05,Store_1,210
2025-06-05,Store_2,307
2025-06-05,Store_3,409
2025-06-05,Store_4,385
2025-06-05,Store_5,285
2025-06-06,Store_1,218
2025-06-06,Store_2,308
2025-06-06,Store_3,432
2025-06-06,Store_4,387
2025-06-06,Store_5,294
2025-06-07,Store_1,213
2025-06-07,Store_2,296
2025-06-07,Store_3,434
2025-06-07,Store_4,393
2025-06-07,Store_5,273
2025-06-08,Store_1,129
2025-06-08,Store_2,193
2025-06-08,Store_3,272
2025-06-08,Store_4,285
2025-06-08,Store_5,152
2025-06-09,Store_1,179
2025-06-09,Store_2,305
2025-06-09,Store_3,468
2025-06-09,Store_4,412
2025-06-09,Store_5,303
2025-06-10,Store_1,227
2025-06-10,Store_2,303
2025-06-10,Store_3,483
2025-06-10,Store_4,410
2025-06-10,Store_5,268
2025-06-11,Store_1,231
2025-06-11,Store_2,309
2025-06-11,Store_3,466
2025-06-11,Store_4,398
2025-06-11,Store_5,286
2025-06-12,Store_1,227
2025-06-12,Store_2,309
2025-06-12,Store_3,467
2025-06-12,Store_4,419
2025-06-12,Store_5,291
2025-06-13,Store_1,206
2025-06-13,Store_2,292
2025-06-13,Store_3,490
2025-06-13,Store_4,407
2025-06-13,Store_5,315
2025-06-14,Store_1,218
2025-06-14,Store_2,329
2025-06-14,Store_3,495
2025-06-14,Store_4,425
2025-06-14,Store_5,304
2025-06-15,Store_1,141
2025-06-15,Store_2,235
2025-06-15,Store_3,334
2025-06-15,Store_4,275
2025-06-15,Store_5,215
2025-06-16,Store_1,234
2025-06-16,Store_2,337
2025-06-16,Store_3,513
2025-06-16,Store_4,421
2025-06-16,Store_5,314
2025-06-17,Store_1,251
2025-06-17,Store_2,317
2025-06-17,Store_3,497
2025-06-17,Store_4,447
2025-06-17,Store_5,281
2025-06-18,Store_1,232
2025-06-18,Store_2,314
2025-06-18,Store_3,472
2025-06-18,Store_4,448
2025-06-18,Store_5,310
2025-06-19,Store_1,226
2025-06-19,Store_2,311
2025-06-19,Store_3,501
2025-06-19,Store_4,426
2025-06-19,Store_5,310
2025-06-20,Store_1,201
2025-06-20,Store_2,347
2025-06-20,Store_3,480
2025-06-20,Store_4,433
2025-06-20,Store_5,309
2025-06-21,Store_1,225
2025-06-21,Store_2,327
2025-06-21,Store_3,502
2025-06-21,Store_4,422
2025-06-21,Store_5,321
2025-06-22,Store_1,165
2025-06-22,Store_2,230
2025-06-22,Store_3,294
2025-06-22,Store_4,320
2025-06-22,Store_5,197
2025-06-23,Store_1,242
2025-06-23,Store_2,346
2025-06-23,Store_3,497
2025-06-23,Store_4,446
2025-06-23,Store_5,335
2025-06-24,Store_1,271
2025-06-24,Store_2,347
2025-06-24,Store_3,505
2025-06-24,Store_4,433
2025-06-24,Store_5,305
2025-06-25,Store_1,227
2025-06-25,Store_2,304
2025-06-25,Store_3,505
2025-06-25,Store_4,479
2025-06-25,Store_5,317
2025-06-26,Store_1,242
2025-06-26,Store_2,340
2025-06-26,Store_3,511
2025-06-26,Store_4,466
2025-06-26,Store_5,313
2025-06-27,Store_1,262
2025-06-27,Store_2,334
2025-06-27,Store_3,483
2025-06-27,Store_4,483
2025-06-27,Store_5,308
2025-06-28,Store_1,249
2025-06-28,Store_2,336
2025-06-28,Store_3,473
2025-06-28,Store_4,443
2025-06-28,Store_5,339
2025-06-29,Store_1,139
2025-06-29,Store_2,254
2025-06-29,Store_3,320
2025-06-29,Store_4,279
2025-06-29,Store_5,205
2025-06-30,Store_1,236
2025-06-30,Store_2,345
2025-06-30,Store_3,498
2025-06-30,Store_4,478
2025-06-30,Store_5,298
2025-07-01,Store_1,243
2025-07-01,Store_2,328
2025-07-01,Store_3,498
2025-07-01,Store_4,449
2025-07-01,Store_5,310
2025-07-02,Store_1,219
2025-07-02,Store_2,358
2025-07-02,Store_3,509
2025-07-02,Store_4,468
2025-07-02,Store_5,313
2025-07-03,Store_1,251
2025-07-03,Store_2,314
2025-07-03,Store_3,479
2025-07-03,Store_4,465
2025-07-03,Store_5,334
2025-07-04,Store_1,243
2025-07-04,Store_2,325
2025-07-04,Store_3,505
2025-07-04,Store_4,457
2025-07-04,Store_5,303
2025-07-05,Store_1,229
2025-07-05,Store_2,330
2025-07-05,Store_3,468
2025-07-05,Store_4,429
2025-07-05,Store_5,304
2025-07-06,Store_1,143
2025-07-06,Store_2,212
2025-07-06,Store_3,359
2025-07-06,Store_4,288
2025-07-06,Store_5,206
2025-07-07,Store_1,224
2025-07-07,Store_2,337
2025-07-07,Store_3,470
2025-07-07,Store_4,413
2025-07-07,Store_5,325
2025-07-08,Store_1,260
2025-07-08,Store_2,342
2025-07-08,Store_3,506
2025-07-08,Store_4,440
2025-07-08,Store_5,326
2025-07-09,Store_1,238
2025-07-09,Store_2,338
2025-07-09,Store_3,509
2025-07-09,Store_4,470
2025-07-09,Store_5,298
2025-07-10,Store_1,224
2025-07-10,Store_2,302
2025-07-10,Store_3,504
2025-07-10,Store_4,441
2025-07-10,Store_5,319
2025-07-11,Store_1,224
2025-07-11,Store_2,299
2025-07-11,Store_3,500
2025-07-11,Store_4,412
2025-07-11,Store_5,317
2025-07-12,Store_1,211
2025-07-12,Store_2,297
2025-07-12,Store_3,468
2025-07-12,Store_4,433
2025-07-12,Store_5,299
2025-07-13,Store_1,146
2025-07-13,Store_2,230
2025-07-13,Store_3,306
2025-07-13,Store_4,298
2025-07-13,Store_5,195
2025-07-14,Store_1,242
2025-07-14,Store_2,335
2025-07-14,Store_3,466
2025-07-14,Store_4,436
2025-07-14,Store_5,308
2025-07-15,Store_1,211
2025-07-15,Store_2,335
2025-07-15,Store_3,465
2025-07-15,Store_4,443
2025-07-15,Store_5,277
2025-07-16,Store_1,242
2025-07-16,Store_2,318
2025-07-16,Store_3,459
2025-07-16,Store_4,428
2025-07-16,Store_5,302
2025-07-17,Store_1,219
2025-07-17,Store_2,294
2025-07-17,Store_3,442
2025-07-17,Store_4,414
2025-07-17,Store_5,311
2025-07-18,Store_1,226
2025-07-18,Store_2,289
2025-07-18,Store_3,396
2025-07-18,Store_4,372
2025-07-18,Store_5,326
2025-07-19,Store_1,226
2025-07-19,Store_2,337
2025-07-19,Store_3,443
2025-07-19,Store_4,381
2025-07-19,Store_5,303
2025-07-20,Store_1,149
2025-07-20,Store_2,210
2025-07-20,Store_3,297
2025-07-20,Store_4,279
2025-07-20,Store_5,180
2025-07-21,Store_1,209
2025-07-21,Store_2,299
2025-07-21,Store_3,422
2025-07-21,Store_4,398
2025-07-21,Store_5,270
2025-07-22,Store_1,211
2025-07-22,Store_2,322
2025-07-22,Store_3,456
2025-07-22,Store_4,422
2025-07-22,Store_5,254
2025-07-23,Store_1,225
2025-07-23,Store_2,293
2025-07-23,Store_3,441
2025-07-23,Store_4,364
2025-07-23,Store_5,274
2025-07-24,Store_1,209
2025-07-24,Store_2,287
2025-07-24,Store_3,423
2025-07-24,Store_4,378
2025-07-24,Store_5,215
2025-07-25,Store_1,234
2025-07-25,Store_2,269
2025-07-25,Store_3,450
2025-07-25,Store_4,374
2025-07-25,Store_5,270
2025-07-26,Store_1,191
2025-07-26,Store_2,292
2025-07-26,Store_3,403
2025-07-26,Store_4,374
2025-07-26,Store_5,271
2025-07-27,Store_1,145
2025-07-27,Store_2,168
2025-07-27,Store_3,263
2025-07-27,Store_4,250
2025-07-27,Store_5,175
2025-07-28,Store_1,214
2025-07-28,Store_2,286
2025-07-28,Store_3,407
2025-07-28,Store_4,367
2025-07-28,Store_5,254
2025-07-29,Store_1,164
2025-07-29,Store_2,265
2025-07-29,Store_3,386
2025-07-29,Store_4,340
2025-07-29,Store_5,215
2025-07-30,Store_1,205
2025-07-30,Store_2,249
2025-07-30,Store_3,422
2025-07-30,Store_4,352
2025-07-30,Store_5,220
2025-07-31,Store_1,222
2025-07-31,Store_2,265
2025-07-31,Store_3,391
2025-07-31,Store_4,345
2025-07-31,Store_5,209
2025-08-01,Store_1,194
2025-08-01,Store_2,272
2025-08-01,Store_3,379
2025-08-01,Store_4,345
2025-08-01,Store_5,259
2025-08-02,Store_1,197
2025-08-02,Store_2,259
2025-08-02,Store_3,388
2025-08-02,Store_4,342
2025-08-02,Store_5,251
2025-08-03,Store_1,127
2025-08-03,Store_2,171
2025-08-03,Store_3,251
2025-08-03,Store_4,219
2025-08-03,Store_5,176
2025-08-04,Store_1,186
2025-08-04,Store_2,230
2025-08-04,Store_3,365
2025-08-04,Store_4,319
2025-08-04,Store_5,249
2025-08-05,Store_1,212
2025-08-05,Store_2,242
2025-08-05,Store_3,359
2025-08-05,Store_4,334
2025-08-05,Store_5,217
2025-08-06,Store_1,174
2025-08-06,Store_2,205
2025-08-06,Store_3,374
2025-08-06,Store_4,342
2025-08-06,Store_5,222
2025-08-07,Store_1,189
2025-08-07,Store_2,275
2025-08-07,Store_3,334
2025-08-07,Store_4,300
2025-08-07,Store_5,224
2025-08-08,Store_1,165
2025-08-08,Store_2,252
2025-08-08,Store_3,352
2025-08-08,Store_4,307
2025-08-08,Store_5,243
2025-08-09,Store_1,158
2025-08-09,Store_2,228
2025-08-09,Store_3,334
2025-08-09,Store_4,342
2025-08-09,Store_5,218
2025-08-10,Store_1,117
2025-08-10,Store_2,151
2025-08-10,Store_3,224
2025-08-10,Store_4,201
2025-08-10,Store_5,163
2025-08-11,Store_1,170
2025-08-11,Store_2,241
2025-08-11,Store_3,323
2025-08-11,Store_4,327
2025-08-11,Store_5,216
2025-08-12,Store_1,189
2025-08-12,Store_2,244
2025-08-12,Store_3,315
2025-08-12,Store_4,296
2025-08-12,Store_5,182
2025-08-13,Store_1,167
2025-08-13,Store_2,235
2025-08-13,Store_3,357
2025-08-13,Store_4,318
2025-08-13,Store_5,186
2025-08-14,Store_1,175
2025-08-14,Store_2,253
2025-08-14,Store_3,330
2025-08-14,Store_4,318
2025-08-14,Store_5,200
2025-08-15,Store_1,210
2025-08-15,Store_2,248
2025-08-15,Store_3,299
2025-08-15,Store_4,280
2025-08-15,Store_5,231
2025-08-16,Store_1,186
2025-08-16,Store_2,203
2025-08-16,Store_3,319
2025-08-16,Store_4,276
2025-08-16,Store_5,230
2025-08-17,Store_1,111
2025-08-17,Store_2,135
2025-08-17,Store_3,193
2025-08-17,Store_4,200
2025-08-17,Store_5,125
2025-08-18,Store_1,157
2025-08-18,Store_2,199
2025-08-18,Store_3,319
2025-08-18,Store_4,286
2025-08-18,Store_5,219
2025-08-19,Store_1,179
2025-08-19,Store_2,222
2025-08-19,Store_3,319
2025-08-19,Store_4,263
2025-08-19,Store_5,197
2025-08-20,Store_1,157
2025-08-20,Store_2,225
2025-08-20,Store_3,317
2025-08-20,Store_4,289
2025-08-20,Store_5,239
2025-08-21,Store_1,181
2025-08-21,Store_2,215
2025-08-21,Store_3,300
2025-08-21,Store_4,274
2025-08-21,Store_5,198
2025-08-22,Store_1,168
2025-08-22,Store_2,175
2025-08-22,Store_3,299
2025-08-22,Store_4,268
2025-08-22,Store_5,189
2025-08-23,Store_1,165
2025-08-23,Store_2,210
2025-08-23,Store_3,323
2025-08-23,Store_4,254
2025-08-23,Store_5,192
2025-08-24,Store_1,93
2025-08-24,Store_2,126
2025-08-24,Store_3,192
2025-08-24,Store_4,171
2025-08-24,Store_5,130
2025-08-25,Store_1,194
2025-08-25,Store_2,175
2025-08-25,Store_3,299
2025-08-25,Store_4,273
2025-08-25,Store_5,162
2025-08-26,Store_1,145
2025-08-26,Store_2,208
2025-08-26,Store_3,284
2025-08-26,Store_4,287
2025-08-26,Store_5,181
2025-08-27,Store_1,157
2025-08-27,Store_2,167
2025-08-27,Store_3,290
2025-08-27,Store_4,237
2025-08-27,Store_5,192
2025-08-28,Store_1,151
2025-08-28,Store_2,216
2025-08-28,Store_3,278
2025-08-28,Store_4,275
2025-08-28,Store_5,175
2025-08-29,Store_1,167
2025-08-29,Store_2,195
2025-08-29,Store_3,278
2025-08-29,Store_4,231
2025-08-29,Store_5,178
2025-08-30,Store_1,134
2025-08-30,Store_2,189
2025-08-30,Store_3,287
2025-08-30,Store_4,274
2025-08-30,Store_5,162
2025-08-31,Store_1,79
2025-08-31,Store_2,123
2025-08-31,Store_3,189
2025-08-31,Store_4,183
2025-08-31,Store_5,126
2025-09-01,Store_1,185
2025-09-01,Store_2,211
2025-09-01,Store_3,289
2025-09-01,Store_4,274
2025-09-01,Store_5,177
2025-09-02,Store_1,144
2025-09-02,Store_2,184
2025-09-02,Store_3,280
2025-09-02,Store_4,286
2025-09-02,Store_5,197
2025-09-03,Store_1,114
2025-09-03,Store_2,221
2025-09-03,Store_3,266
2025-09-03,Store_4,236
2025-09-03,Store_5,174
2025-09-04,Store_1,144
2025-09-04,Store_2,230
2025-09-04,Store_3,271
2025-09-04,Store_4,223
2025-09-04,Store_5,180
2025-09-05,Store_1,163
2025-09-05,Store_2,189
2025-09-05,Store_3,273
2025-09-05,Store_4,250
2025-09-05,Store_5,191
2025-09-06,Store_1,152
2025-09-06,Store_2,142
2025-09-06,Store_3,262
2025-09-06,Store_4,239
2025-09-06,Store_5,187
2025-09-07,Store_1,93
2025-09-07,Store_2,134
2025-09-07,Store_3,186
2025-09-07,Store_4,135
2025-09-07,Store_5,134
2025-09-08,Store_1,148
2025-09-08,Store_2,181
2025-09-08,Store_3,253
2025-09-08,Store_4,234
2025-09-08,Store_5,174
2025-09-09,Store_1,144
2025-09-09,Store_2,203
2025-09-09,Store_3,270
2025-09-09,Store_4,238
2025-09-09,Store_5,186
2025-09-10,Store_1,157
2025-09-10,Store_2,204
2025-09-10,Store_3,250
2025-09-10,Store_4,227
2025-09-10,Store_5,179
2025-09-11,Store_1,118
2025-09-11,Store_2,202
2025-09-11,Store_3,282
2025-09-11,Store_4,266
2025-09-11,Store_5,204
2025-09-12,Store_1,139
2025-09-12,Store_2,207
2025-09-12,Store_3,257
2025-09-12,Store_4,269
2025-09-12,Store_5,188
2025-09-13,Store_1,148
2025-09-13,Store_2,224
2025-09-13,Store_3,256
2025-09-13,Store_4,273
2025-09-13,Store_5,182
2025-09-14,Store_1,102
2025-09-14,Store_2,149
2025-09-14,Store_3,210
2025-09-14,Store_4,183
2025-09-14,Store_5,133
2025-09-15,Store_1,160
2025-09-15,Store_2,209
2025-09-15,Store_3,278
2025-09-15,Store_4,246
2025-09-15,Store_5,180
2025-09-16,Store_1,146
2025-09-16,Store_2,194
2025-09-16,Store_3,272
2025-09-16,Store_4,282
2025-09-16,Store_5,175
2025-09-17,Store_1,131
2025-09-17,Store_2,194
2025-09-17,Store_3,292
2025-09-17,Store_4,252
2025-09-17,Store_5,171
2025-09-18,Store_1,167
2025-09-18,Store_2,211
2025-09-18,Store_3,315
2025-09-18,Store_4,283
2025-09-18,Store_5,209
2025-09-19,Store_1,153
2025-09-19,Store_2,207
2025-09-19,Store_3,285
2025-09-19,Store_4,257
2025-09-19,Store_5,189
2025-09-20,Store_1,158
2025-09-20,Store_2,183
2025-09-20,Store_3,307
2025-09-20,Store_4,302
2025-09-20,Store_5,230
2025-09-21,Store_1,95
2025-09-21,Store_2,141
2025-09-21,Store_3,160
2025-09-21,Store_4,164
2025-09-21,Store_5,112
2025-09-22,Store_1,158
2025-09-22,Store_2,215
2025-09-22,Store_3,298
2025-09-22,Store_4,264
2025-09-22,Store_5,206
2025-09-23,Store_1,175
2025-09-23,Store_2,195
2025-09-23,Store_3,296
2025-09-23,Store_4,302
2025-09-23,Store_5,210
2025-09-24,Store_1,149
2025-09-24,Store_2,226
2025-09-24,Store_3,303
2025-09-24,Store_4,252
2025-09-24,Store_5,187
2025-09-25,Store_1,162
2025-09-25,Store_2,212
2025-09-25,Store_3,315
2025-09-25,Store_4,259
